match_id,match_date,match_label,home_team,away_team,home_score,away_score,competition_stage,match_week,team,player,minute,second,period,timestamp,x,y,distance_to_goal,shot_statsbomb_xg,chance_quality,shot_outcome,is_goal,shot_body_part,shot_type,play_pattern
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Switzerland,Breel-Donald Embolo,4,56,1,00:04:56.223,104.1,27.2,20.41200627082013,0.06137733,Medium,Blocked,False,Left Foot,Open Play,Regular Play
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Portugal,Gonçalo Matias Ramos,16,43,1,00:16:43.605,111.3,27.5,15.229576487873851,0.10102074,Medium,Goal,True,Left Foot,Open Play,From Throw In
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Portugal,Otávio Edmilson da Silva Monteiro,21,3,1,00:21:03.108,101.4,36.8,18.873261509341724,0.032515083,Low,Saved,False,Right Foot,Open Play,From Free Kick
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Portugal,Gonçalo Matias Ramos,21,54,1,00:21:54.174,100.7,32.2,20.81657993043045,0.072023906,Medium,Saved,False,Right Foot,Open Play,Regular Play
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Switzerland,Xherdan Shaqiri,29,38,1,00:29:38.907,87.2,46.1,33.36240399012038,0.023890225,Low,Saved,False,Left Foot,Free Kick,From Free Kick
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Portugal,Kléper Laveran Lima Ferreira,32,35,1,00:32:35.494,114.3,40.0,5.700000000000003,0.12779379,Medium,Goal,True,Head,Open Play,From Corner
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Switzerland,Remo Freuler,37,32,1,00:37:32.528,115.9,44.0,5.72800139664787,0.2948616,High,Saved,False,Head,Open Play,From Throw In
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Switzerland,Fabian Lukas Schär,37,36,1,00:37:36.927,99.9,53.7,24.324884377936925,0.024413843,Low,Off T,False,Right Foot,Open Play,From Throw In
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Portugal,Gonçalo Matias Ramos,42,11,1,00:42:11.076,107.5,33.4,14.135416513141733,0.31703457,High,Saved,False,Left Foot,Open Play,Regular Play
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Portugal,Raphaël Adelino José Guerreiro,47,18,1,00:47:18.346,96.0,25.0,28.30194339616981,0.021823613,Low,Off T,False,Left Foot,Open Play,From Corner
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Portugal,Gonçalo Matias Ramos,48,11,2,00:03:11.062,114.4,35.1,7.441102068914249,0.09938955,Medium,Wayward,False,Head,Open Play,From Corner
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Portugal,Gonçalo Matias Ramos,50,5,2,00:05:05.635,115.8,44.4,6.082762530298221,0.5086819,High,Goal,True,Left Foot,Open Play,Regular Play
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Portugal,João Félix Sequeira,52,32,2,00:07:32.749,103.5,26.4,21.382469455140114,0.043932665,Low,Blocked,False,Left Foot,Open Play,From Counter
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Portugal,Kléper Laveran Lima Ferreira,53,20,2,00:08:20.373,110.8,35.6,10.198039027185573,0.05800441,Medium,Wayward,False,Head,Open Play,From Corner
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Portugal,Raphaël Adelino José Guerreiro,54,55,2,00:09:55.715,110.9,32.4,11.85622199522259,0.35848966,High,Goal,True,Left Foot,Open Play,From Free Kick
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Switzerland,Manuel Obafemi Akanji,57,5,2,00:12:05.267,118.7,35.4,4.780167361086849,0.6688656,High,Goal,True,Right Foot,Open Play,From Corner
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Switzerland,Xherdan Shaqiri,65,21,2,00:20:21.381,101.7,63.9,30.10149497948565,0.007870479,Low,Wayward,False,Left Foot,Open Play,From Throw In
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Portugal,Gonçalo Matias Ramos,66,12,2,00:21:12.335,112.6,45.8,9.40212741883453,0.46699882,High,Goal,True,Right Foot,Open Play,From Goal Kick
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Switzerland,Denis Lemi Zakaria Lako Lado,70,10,2,00:25:10.116,97.5,36.4,22.786180022109892,0.04188712,Low,Blocked,False,Right Foot,Open Play,From Throw In
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Portugal,Cristiano Ronaldo dos Santos Aveiro,75,51,2,00:30:51.669,88.9,44.9,31.483646548644895,0.028790973,Low,Blocked,False,Right Foot,Free Kick,From Free Kick
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Switzerland,Breel-Donald Embolo,79,35,2,00:34:35.567,102.1,39.2,17.917868176767016,0.032889098,Low,Blocked,False,Right Foot,Open Play,Regular Play
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Switzerland,Granit Xhaka,80,12,2,00:35:12.412,113.2,34.5,8.745856161634489,0.0836758,Medium,Off T,False,Head,Open Play,From Corner
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Switzerland,Noah Okafor,84,57,2,00:39:57.125,108.4,23.1,20.498048687619022,0.032096077,Low,Blocked,False,Right Foot,Open Play,Regular Play
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Portugal,Rafael Alexandre Conceição Leão,91,12,2,00:46:12.750,105.0,21.7,23.661994844053197,0.010257767,Low,Goal,True,Right Foot,Open Play,From Free Kick
3869254,2022-12-06,Portugal vs Switzerland,Portugal,Switzerland,6,1,Round of 16,4,Portugal,Rúben Santos Gato Alves Dias,93,45,2,00:48:45.755,108.0,41.9,12.149485585818026,0.03750256,Low,Blocked,False,Head,Open Play,From Corner
3869118,2022-12-04,England vs Senegal,England,Senegal,3,0,Round of 16,4,England,John Stones,20,25,1,00:20:25.796,113.5,45.4,8.450443775329198,0.08366814,Medium,Off T,False,Other,Open Play,From Corner
3869118,2022-12-04,England vs Senegal,England,Senegal,3,0,Round of 16,4,Senegal,Boulaye Dia,21,59,1,00:21:59.179,108.6,42.7,11.715374513859988,0.05336251,Medium,Blocked,False,Right Foot,Open Play,Regular Play
3869118,2022-12-04,England vs Senegal,England,Senegal,3,0,Round of 16,4,Senegal,Ismaïla Sarr,22,0,1,00:22:00.357,115.7,40.5,4.3289721643826695,0.629174,High,Off T,False,Right Foot,Open Play,Regular Play
3869118,2022-12-04,England vs Senegal,England,Senegal,3,0,Round of 16,4,Senegal,Boulaye Dia,31,1,1,00:31:01.162,112.8,28.9,13.23064624271997,0.0358749,Low,Saved,False,Left Foot,Open Play,From Free Kick
3869118,2022-12-04,England vs Senegal,England,Senegal,3,0,Round of 16,4,England,Jordan Brian Henderson,38,0,1,00:38:00.756,107.6,38.0,12.56025477448607,0.13174866,Medium,Goal,True,Left Foot,Open Play,From Goal Kick
3869118,2022-12-04,England vs Senegal,England,Senegal,3,0,Round of 16,4,England,Harry Kane,40,39,1,00:40:39.888,110.0,39.3,10.024470060806207,0.18422936,Medium,Off T,False,Right Foot,Open Play,From Goal Kick
3869118,2022-12-04,England vs Senegal,England,Senegal,3,0,Round of 16,4,England,Harry Kane,47,17,1,00:47:17.176,104.3,50.7,18.999473676920637,0.20664306,High,Goal,True,Right Foot,Open Play,Regular Play
3869118,2022-12-04,England vs Senegal,England,Senegal,3,0,Round of 16,4,Senegal,Pape Matar Sarr,49,10,2,00:04:10.377,92.8,35.2,27.620282402611313,0.018660808,Low,Off T,False,Left Foot,Open Play,Regular Play
3869118,2022-12-04,England vs Senegal,England,Senegal,3,0,Round of 16,4,England,Bukayo Saka,53,40,2,00:08:40.897,107.7,53.4,18.18928255869373,0.03518777,Low,Off T,False,Right Foot,Open Play,Regular Play
3869118,2022-12-04,England vs Senegal,England,Senegal,3,0,Round of 16,4,England,Harry Kane,55,45,2,00:10:45.235,90.5,27.1,32.19720484762613,0.015214441,Low,Saved,False,Right Foot,Open Play,From Goal Kick
3869118,2022-12-04,England vs Senegal,England,Senegal,3,0,Round of 16,4,England,Bukayo Saka,56,43,2,00:11:43.534,111.0,35.9,9.889893831583837,0.21738943,High,Goal,True,Left Foot,Open Play,Regular Play
3869118,2022-12-04,England vs Senegal,England,Senegal,3,0,Round of 16,4,Senegal,Pape Matar Sarr,68,25,2,00:23:25.317,89.0,36.2,31.232034836046143,0.013223637,Low,Blocked,False,Right Foot,Open Play,From Free Kick
3869118,2022-12-04,England vs Senegal,England,Senegal,3,0,Round of 16,4,Senegal,Pape Matar Sarr,73,18,2,00:28:18.517,87.8,49.9,33.68753478662397,0.021199826,Low,Off T,False,Right Foot,Free Kick,From Free Kick
3869118,2022-12-04,England vs Senegal,England,Senegal,3,0,Round of 16,4,Senegal,Ismaïla Sarr,83,38,2,00:38:38.322,111.6,39.3,8.429116205154614,0.107544675,Medium,Off T,False,Head,Open Play,Regular Play
3869118,2022-12-04,England vs Senegal,England,Senegal,3,0,Round of 16,4,Senegal,Pape Gueye,86,12,2,00:41:12.785,96.7,52.4,26.39412813487121,0.027956013,Low,Blocked,False,Left Foot,Open Play,From Throw In
3869118,2022-12-04,England vs Senegal,England,Senegal,3,0,Round of 16,4,Senegal,Pape Matar Sarr,88,51,2,00:43:51.159,93.1,38.3,26.953663943887115,0.032847784,Low,Off T,False,Right Foot,Open Play,From Free Kick
3869118,2022-12-04,England vs Senegal,England,Senegal,3,0,Round of 16,4,England,Marcus Rashford,90,23,2,00:45:23.854,117.8,45.9,6.296824596572465,0.1459426,Medium,Off T,False,Right Foot,Open Play,From Goal Kick
3869118,2022-12-04,England vs Senegal,England,Senegal,3,0,Round of 16,4,Senegal,Cheikh Ahmadou Bamba Mbacke Dieng,92,22,2,00:47:22.889,94.0,54.7,29.867875719575373,0.03296228,Low,Blocked,False,Right Foot,Free Kick,From Free Kick
3869684,2022-12-17,Croatia vs Morocco,Croatia,Morocco,2,1,3rd Place Final,7,Croatia,Joško Gvardiol,6,28,1,00:06:28.577,108.8,38.0,11.377170122662315,0.1243582,Medium,Goal,True,Head,Open Play,From Free Kick
3869684,2022-12-17,Croatia vs Morocco,Croatia,Morocco,2,1,3rd Place Final,7,Morocco,Achraf Dari,8,17,1,00:08:17.716,115.6,39.0,4.512205669071396,0.4178385,High,Goal,True,Head,Open Play,From Free Kick
3869684,2022-12-17,Croatia vs Morocco,Croatia,Morocco,2,1,3rd Place Final,7,Croatia,Mislav Oršić,9,35,1,00:09:35.384,99.5,23.8,26.128337107439503,0.02730659,Low,Off T,False,Right Foot,Open Play,From Kick Off
3869684,2022-12-17,Croatia vs Morocco,Croatia,Morocco,2,1,3rd Place Final,7,Croatia,Josip Stanišić,13,55,1,00:13:55.398,94.4,41.3,25.63298656028984,0.040524755,Low,Off T,False,Right Foot,Open Play,From Throw In
3869684,2022-12-17,Croatia vs Morocco,Croatia,Morocco,2,1,3rd Place Final,7,Croatia,Mislav Oršić,17,21,1,00:17:21.454,104.9,38.8,15.147607071745682,0.11308218,Medium,Blocked,False,Right Foot,Open Play,Regular Play
3869684,2022-12-17,Croatia vs Morocco,Croatia,Morocco,2,1,3rd Place Final,7,Croatia,Andrej Kramarić,17,29,1,00:17:29.060,111.3,34.8,10.135580891098451,0.13429043,Medium,Saved,False,Head,Open Play,From Counter
3869684,2022-12-17,Croatia vs Morocco,Croatia,Morocco,2,1,3rd Place Final,7,Croatia,Luka Modrić,23,25,1,00:23:25.189,101.2,49.5,21.06395024680793,0.07012748,Medium,Saved,False,Left Foot,Open Play,From Throw In
3869684,2022-12-17,Croatia vs Morocco,Croatia,Morocco,2,1,3rd Place Final,7,Morocco,Sofiane Boufal,32,9,1,00:32:09.751,112.4,29.5,12.961867149450342,0.08611878,Medium,Off T,False,Left Foot,Open Play,Regular Play
3869684,2022-12-17,Croatia vs Morocco,Croatia,Morocco,2,1,3rd Place Final,7,Morocco,Youssef En-Nesyri,36,19,1,00:36:19.592,117.8,48.9,9.167878707749137,0.04761149,Low,Off T,False,Head,Open Play,From Corner
3869684,2022-12-17,Croatia vs Morocco,Croatia,Morocco,2,1,3rd Place Final,7,Morocco,Hakim Ziyech,39,41,1,00:39:41.899,90.6,53.5,32.351352367404985,0.014617449,Low,Off T,False,Left Foot,Open Play,From Goal Kick
3869684,2022-12-17,Croatia vs Morocco,Croatia,Morocco,2,1,3rd Place Final,7,Croatia,Mislav Oršić,41,43,1,00:41:43.287,106.5,21.3,23.063824487712356,0.013095795,Low,Goal,True,Right Foot,Open Play,Regular Play
3869684,2022-12-17,Croatia vs Morocco,Croatia,Morocco,2,1,3rd Place Final,7,Croatia,Marko Livaja,46,36,1,00:46:36.162,90.5,39.5,29.50423698386386,0.02019975,Low,Blocked,False,Right Foot,Open Play,Regular Play
3869684,2022-12-17,Croatia vs Morocco,Croatia,Morocco,2,1,3rd Place Final,7,Croatia,Mislav Oršić,46,22,2,00:01:22.508,100.8,24.2,24.865236777477108,0.028195048,Low,Blocked,False,Right Foot,Open Play,From Free Kick
3869684,2022-12-17,Croatia vs Morocco,Croatia,Morocco,2,1,3rd Place Final,7,Croatia,Mislav Oršić,54,5,2,00:09:05.436,87.5,26.6,35.154089378051026,0.0065055056,Low,Off T,False,Right Foot,Open Play,From Corner
3869684,2022-12-17,Croatia vs Morocco,Croatia,Morocco,2,1,3rd Place Final,7,Morocco,Youssef En-Nesyri,64,57,2,00:19:57.827,110.6,40.5,9.413288479590973,0.072652236,Medium,Blocked,False,Head,Open Play,From Free Kick
3869684,2022-12-17,Croatia vs Morocco,Croatia,Morocco,2,1,3rd Place Final,7,Croatia,Nikola Vlašić,70,24,2,00:25:24.963,90.9,36.9,29.264654448668956,0.03597725,Low,Off T,False,Right Foot,Open Play,Regular Play
3869684,2022-12-17,Croatia vs Morocco,Croatia,Morocco,2,1,3rd Place Final,7,Morocco,Youssef En-Nesyri,74,35,2,00:29:35.829,115.5,48.3,9.441398201537734,0.16040824,Medium,Saved,False,Left Foot,Open Play,Regular Play
3869684,2022-12-17,Croatia vs Morocco,Croatia,Morocco,2,1,3rd Place Final,7,Croatia,Mateo Kovačić,86,30,2,00:41:30.974,110.3,29.2,14.516542288024379,0.23560598,High,Off T,False,Left Foot,Open Play,Regular Play
3869684,2022-12-17,Croatia vs Morocco,Croatia,Morocco,2,1,3rd Place Final,7,Morocco,Youssef En-Nesyri,89,48,2,00:44:48.666,110.9,36.5,9.749871794028879,0.057190012,Medium,Blocked,False,Head,Open Play,From Free Kick
3869684,2022-12-17,Croatia vs Morocco,Croatia,Morocco,2,1,3rd Place Final,7,Morocco,Hakim Ziyech,90,4,2,00:45:04.613,89.6,46.9,31.173225691288355,0.021768013,Low,Off T,False,Left Foot,Open Play,From Free Kick
3869684,2022-12-17,Croatia vs Morocco,Croatia,Morocco,2,1,3rd Place Final,7,Morocco,Youssef En-Nesyri,95,31,2,00:50:31.962,113.6,43.4,7.247068372797379,0.1132524,Medium,Off T,False,Head,Open Play,From Free Kick
3869519,2022-12-13,Argentina vs Croatia,Argentina,Croatia,3,0,Semi-finals,6,Croatia,Dejan Lovren,15,52,1,00:15:52.400,115.0,27.7,13.277424449041312,0.014029023,Low,Off T,False,Head,Open Play,From Corner
3869519,2022-12-13,Argentina vs Croatia,Argentina,Croatia,3,0,Semi-finals,6,Argentina,Enzo Fernandez,24,35,1,00:24:35.118,93.1,36.9,27.07803537925158,0.027808638,Low,Saved,False,Right Foot,Open Play,From Throw In
3869519,2022-12-13,Argentina vs Croatia,Argentina,Croatia,3,0,Semi-finals,6,Croatia,Ivan Perišić,30,33,1,00:30:33.660,106.9,23.2,21.30375553746334,0.034139045,Low,Off T,False,Right Foot,Open Play,From Throw In
3869519,2022-12-13,Argentina vs Croatia,Argentina,Croatia,3,0,Semi-finals,6,Argentina,Lionel Andrés Messi Cuccittini,33,27,1,00:33:27.067,108.0,40.0,12.0,0.7835,High,Goal,True,Left Foot,Penalty,Other
3869519,2022-12-13,Argentina vs Croatia,Argentina,Croatia,3,0,Semi-finals,6,Argentina,Julián Álvarez,38,26,1,00:38:26.300,112.7,37.4,7.7491935064237465,0.36172354,High,Goal,True,Right Foot,Open Play,From Counter
3869519,2022-12-13,Argentina vs Croatia,Argentina,Croatia,3,0,Semi-finals,6,Argentina,Rodrigo Javier De Paul,40,49,1,00:40:49.286,95.6,51.4,26.931765630942213,0.027667157,Low,Blocked,False,Right Foot,Open Play,Regular Play
3869519,2022-12-13,Argentina vs Croatia,Argentina,Croatia,3,0,Semi-finals,6,Argentina,Alexis Mac Allister,41,53,1,00:41:53.667,113.5,32.8,9.700000000000001,0.0684051,Medium,Saved,False,Head,Open Play,From Corner
3869519,2022-12-13,Argentina vs Croatia,Argentina,Croatia,3,0,Semi-finals,6,Croatia,Luka Modrić,44,48,1,00:44:48.217,92.9,46.3,27.822652641328066,0.026162526,Low,Blocked,False,Right Foot,Open Play,From Throw In
3869519,2022-12-13,Argentina vs Croatia,Argentina,Croatia,3,0,Semi-finals,6,Croatia,Mario Pašalić,44,53,1,00:44:53.730,119.4,45.8,5.830951894845297,0.07864248,Medium,Off T,False,Right Foot,Open Play,From Throw In
3869519,2022-12-13,Argentina vs Croatia,Argentina,Croatia,3,0,Semi-finals,6,Argentina,Leandro Daniel Paredes,48,26,2,00:03:26.051,85.0,44.8,35.32760959929217,0.014370957,Low,Saved,False,Right Foot,Open Play,Regular Play
3869519,2022-12-13,Argentina vs Croatia,Argentina,Croatia,3,0,Semi-finals,6,Argentina,Lionel Andrés Messi Cuccittini,57,5,2,00:12:05.543,112.7,30.1,12.30040649734796,0.10581502,Medium,Saved,False,Left Foot,Open Play,Regular Play
3869519,2022-12-13,Argentina vs Croatia,Argentina,Croatia,3,0,Semi-finals,6,Croatia,Mislav Oršić,57,35,2,00:12:35.523,98.4,22.8,27.6115917686757,0.021008598,Low,Blocked,False,Right Foot,Open Play,From Free Kick
3869519,2022-12-13,Argentina vs Croatia,Argentina,Croatia,3,0,Semi-finals,6,Croatia,Dejan Lovren,61,47,2,00:16:47.433,112.7,40.1,7.300684899377589,0.09374543,Medium,Blocked,False,Head,Open Play,From Free Kick
3869519,2022-12-13,Argentina vs Croatia,Argentina,Croatia,3,0,Semi-finals,6,Argentina,Julián Álvarez,68,46,2,00:23:46.955,113.3,45.4,8.605230967266365,0.33366448,High,Goal,True,Right Foot,Open Play,From Throw In
3869519,2022-12-13,Argentina vs Croatia,Argentina,Croatia,3,0,Semi-finals,6,Croatia,Ivan Perišić,72,14,2,00:27:14.346,82.3,43.9,37.90118731649446,0.00752127,Low,Saved,False,Left Foot,Free Kick,From Free Kick
3869519,2022-12-13,Argentina vs Croatia,Argentina,Croatia,3,0,Semi-finals,6,Croatia,Ivan Perišić,74,54,2,00:29:54.875,85.8,21.3,38.97858386344994,0.0058680973,Low,Off T,False,Left Foot,Open Play,From Throw In
3869519,2022-12-13,Argentina vs Croatia,Argentina,Croatia,3,0,Semi-finals,6,Croatia,Mislav Oršić,77,39,2,00:32:39.976,108.0,21.9,21.71658352503911,0.011610668,Low,Off T,False,Right Foot,Open Play,Regular Play
3869519,2022-12-13,Argentina vs Croatia,Argentina,Croatia,3,0,Semi-finals,6,Argentina,Alexis Mac Allister,82,12,2,00:37:12.991,107.1,46.7,14.536161804272824,0.14140838,Medium,Off T,False,Right Foot,Open Play,From Free Kick
3869519,2022-12-13,Argentina vs Croatia,Argentina,Croatia,3,0,Semi-finals,6,Croatia,Lovro Majer,88,23,2,00:43:23.843,96.0,35.4,24.436857408431223,0.044770177,Low,Saved,False,Left Foot,Open Play,From Throw In
3869519,2022-12-13,Argentina vs Croatia,Argentina,Croatia,3,0,Semi-finals,6,Croatia,Nikola Vlašić,92,51,2,00:47:51.315,103.6,52.3,20.500000000000004,0.049129687,Low,Off T,False,Left Foot,Open Play,From Corner
3869519,2022-12-13,Argentina vs Croatia,Argentina,Croatia,3,0,Semi-finals,6,Croatia,Dejan Lovren,94,53,2,00:49:53.545,89.3,36.5,30.89886729315494,0.02342664,Low,Off T,False,Left Foot,Open Play,Regular Play
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,England,Philip Foden,3,17,1,00:03:17.247,100.2,40.0,19.799999999999997,0.022691524,Low,Blocked,False,Left Foot,Open Play,Regular Play
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,France,Olivier Giroud,10,35,1,00:10:35.259,110.3,38.2,9.865596788841517,0.21537142,High,Saved,False,Head,Open Play,Regular Play
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,France,Aurélien Djani Tchouaméni,16,22,1,00:16:22.902,92.5,43.5,27.721832551258224,0.027870113,Low,Goal,True,Right Foot,Open Play,Regular Play
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,England,Luke Shaw,20,8,1,00:20:08.041,98.0,53.2,25.65618833731932,0.05589417,Medium,Saved,False,Left Foot,Free Kick,From Free Kick
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,England,Harry Kane,21,29,1,00:21:29.756,113.6,52.2,13.776792079435623,0.07522586,Medium,Saved,False,Right Foot,Open Play,From Throw In
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,England,Jude Bellingham,21,33,1,00:21:33.745,117.3,35.7,5.0774009099144415,0.21807538,High,Blocked,False,Head,Open Play,From Throw In
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,England,Harry Kane,28,30,1,00:28:30.499,96.7,57.1,28.901557051480808,0.018916143,Low,Saved,False,Right Foot,Open Play,From Throw In
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,France,Kylian Mbappé Lottin,38,45,1,00:38:45.724,107.9,32.9,14.029255147726122,0.06798863,Medium,Off T,False,Left Foot,Open Play,From Free Kick
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,England,Jude Bellingham,46,36,2,00:01:36.676,101.1,48.0,20.52340127756606,0.046397094,Low,Saved,False,Right Foot,Open Play,From Corner
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,England,Harry Maguire,47,13,2,00:02:13.274,116.2,30.9,9.86154146165801,0.048588943,Low,Blocked,False,Head,Open Play,From Corner
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,England,Jordan Brian Henderson,51,1,2,00:06:01.219,101.1,56.4,25.02338905903835,0.017202334,Low,Blocked,False,Right Foot,Open Play,From Free Kick
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,England,Harry Kane,53,27,2,00:08:27.652,108.1,40.1,11.900420160649796,0.7835,High,Goal,True,Right Foot,Penalty,Other
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,France,Adrien Rabiot,54,44,2,00:09:44.502,95.6,43.2,24.608941464435244,0.06667264,Medium,Saved,False,Left Foot,Open Play,From Kick Off
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,England,Bukayo Saka,59,35,2,00:14:35.823,103.2,47.6,18.43908891458577,0.07073746,Medium,Saved,False,Right Foot,Open Play,Regular Play
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,France,Ousmane Dembélé,60,8,2,00:15:08.598,99.5,53.8,24.71214276423637,0.030820057,Low,Blocked,False,Left Foot,Open Play,From Keeper
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,England,Harry Kane,61,6,2,00:16:06.460,99.1,53.8,25.04495957273639,0.029508974,Low,Saved,False,Left Foot,Open Play,Regular Play
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,England,Harry Maguire,69,23,2,00:24:23.113,109.1,35.0,11.992080720208655,0.07199757,Medium,Post,False,Head,Open Play,From Free Kick
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,England,Luke Shaw,70,31,2,00:25:31.802,108.4,21.7,21.66679487141557,0.006951497,Low,Blocked,False,Left Foot,Open Play,Regular Play
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,France,Olivier Giroud,74,53,2,00:29:53.038,112.9,47.0,9.970456358662823,0.075690374,Medium,Off T,False,Head,Open Play,Regular Play
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,France,Olivier Giroud,76,23,2,00:31:23.496,111.3,40.5,8.71435597161374,0.20829616,High,Saved,False,Left Foot,Open Play,Regular Play
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,France,Olivier Giroud,77,10,2,00:32:10.083,114.7,36.4,6.407027391856538,0.14665264,Medium,Goal,True,Head,Open Play,From Corner
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,England,Harry Kane,83,35,2,00:38:35.298,108.1,40.1,11.900420160649796,0.7835,High,Off T,False,Right Foot,Penalty,Other
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,England,Mason Mount,88,0,2,00:43:00.335,89.5,44.7,30.86000648088072,0.024138648,Low,Off T,False,Right Foot,Open Play,Regular Play
3869354,2022-12-10,England vs France,England,France,1,2,Quarter-finals,5,England,Marcus Rashford,100,5,2,00:55:05.738,97.5,34.1,23.2606964642076,0.07922588,Medium,Off T,False,Right Foot,Free Kick,From Free Kick
3869552,2022-12-14,France vs Morocco,France,Morocco,2,0,Semi-finals,6,France,Kylian Mbappé Lottin,4,37,1,00:04:37.526,108.5,47.3,13.621306838919677,0.09459595,Medium,Blocked,False,Left Foot,Open Play,From Throw In
3869552,2022-12-14,France vs Morocco,France,Morocco,2,0,Semi-finals,6,France,Theo Bernard François Hernández,4,40,1,00:04:40.089,115.7,31.5,9.525754563287887,0.0979349,Medium,Goal,True,Left Foot,Open Play,From Throw In
3869552,2022-12-14,France vs Morocco,France,Morocco,2,0,Semi-finals,6,Morocco,Azzedine Ounahi,9,38,1,00:09:38.266,95.5,26.2,28.119210515233178,0.01924696,Low,Saved,False,Right Foot,Open Play,Regular Play
3869552,2022-12-14,France vs Morocco,France,Morocco,2,0,Semi-finals,6,Morocco,Hakim Ziyech,16,1,1,00:16:01.726,106.4,54.6,19.952944644838762,0.06111174,Medium,Off T,False,Right Foot,Open Play,Regular Play
3869552,2022-12-14,France vs Morocco,France,Morocco,2,0,Semi-finals,6,France,Olivier Giroud,16,32,1,00:16:32.848,105.4,26.8,19.68247951859724,0.09802507,Medium,Post,False,Left Foot,Open Play,From Goal Kick
3869552,2022-12-14,France vs Morocco,France,Morocco,2,0,Semi-finals,6,Morocco,Achraf Hakimi Mouh,25,27,1,00:25:27.076,95.3,53.3,28.05316381444346,0.020597277,Low,Blocked,False,Right Foot,Open Play,From Throw In
3869552,2022-12-14,France vs Morocco,France,Morocco,2,0,Semi-finals,6,France,Aurélien Djani Tchouaméni,32,23,1,00:32:23.432,96.0,32.9,25.02818411311536,0.040336993,Low,Blocked,False,Right Foot,Open Play,Regular Play
3869552,2022-12-14,France vs Morocco,France,Morocco,2,0,Semi-finals,6,France,Olivier Giroud,34,5,1,00:34:05.976,111.9,44.5,9.266067126888295,0.060999498,Medium,Blocked,False,Head,Open Play,From Corner
